tx_date,address,symbol,usd_spent,sol_spent,entryPrice,token_amount_received,TP_price_1,TP_price_2,TP_price_3,PNL,USD_value
15-04-2024 02:48:24,8zkbY6hMUzfafFxe6Lv5T1aCTv1mERm9bGVfy9yAZccm,croc,2.00,0.01,0.000071777,27864.13,0.000179442,0.000358884,0.000717769,,
15-04-2024 02:58:57,4RTJDK1QNJ1A6ALpqX2QkAdKgsXh5LjF34k1UXDKPt1t,DOG,2.00,0.01,0.000075914,26345.50,0.000189786,0.000379571,0.000759143,,
15-04-2024 03:01:42,5zYxj5uSYWxvCx7mrU1NbDbxDzpFtWrpZ922bFCPr4zW,shromp,2.00,0.01,0.000117119,17076.58,0.000292799,0.000585597,0.001171195,,
15-04-2024 03:29:38,CLVcChuNer8AotPpoTWqRCaTBZ63H2bgUmqQs9ZhTGub,FONE,2.00,0.01,0.000058960,33921.58,0.000147399,0.000294798,0.000589595,,
15-04-2024 03:36:59,ETkyH7Jxp15PBcWFgnNJQ4Xg4zUNYdZYSToyEHJwmPqd,$Bombden,2.00,0.01,0.000014301,139849.36,0.000035753,0.000071506,0.000143011,,
15-04-2024 03:42:01,B7RZsCsfgBtWZmnTBsgoMjdNDMM7TEMdfnyntDy5Bc2W,PEEZY,2.00,0.01,0.059417491,33.66,0.148543728,0.297087456,0.594174911,,
15-04-2024 03:46:51,8pTHFvez9ojrhENxHdvWhvY9fEAJmJj5xQx5N9AJofQA,MOONWIF,2.00,0.01,0.000028928,69137.48,0.000072320,0.000144639,0.000289279,,
15-04-2024 04:30:47,3QSfMQSASQ6T36xvcuRUoYWveTpRcv5pVa6feDpdUVXp,LOM,2.00,0.01,0.000026232,76243.58,0.000065579,0.000131159,0.000262317,,
15-04-2024 04:39:53,3QSfMQSASQ6T36xvcuRUoYWveTpRcv5pVa6feDpdUVXp,LOM,2.00,0.01,0.000031351,63792.91,0.000078379,0.000156757,0.000313514,,
15-04-2024 04:45:08,3QSfMQSASQ6T36xvcuRUoYWveTpRcv5pVa6feDpdUVXp,LOM,2.00,0.01,0.000029735,67260.90,0.000074337,0.000148675,0.000297350,,
15-04-2024 04:47:36,APnUsTJZNkxBaZXTzAqFoY1hLtkJhZCPDBEMtoLEEeiM,OIL,2.00,0.01,0.000022331,89563.57,0.000055826,0.000111653,0.000223305,,
15-04-2024 04:59:18,2hJHbc9TTkMNcioH1Rs2HKMuYcFGrbx7bEx5ewy8MQaq,STRIKE,2.00,0.01,0.000183067,10924.93,0.000457669,0.000915337,0.001830675,,
15-04-2024 05:26:43,6NuTdiTruP6vtZ2NbxnzhC8TvwPLjMTsC517UEMtYc5N,blunt,2.00,0.01,0.000151033,13242.14,0.000377582,0.000755165,0.001510330,,
15-04-2024 05:58:35,8YKLMpSExtZk19pfQFVzqpdAngHaAWo2pxvknFjFk9gw,TWTRR,2.00,0.01,0.000071481,27979.62,0.000178702,0.000357403,0.000714806,,
15-04-2024 05:58:39,3QSfMQSASQ6T36xvcuRUoYWveTpRcv5pVa6feDpdUVXp,LOM,2.00,0.01,0.000037276,53653.73,0.000093190,0.000186380,0.000372761,,
15-04-2024 06:00:51,3QSfMQSASQ6T36xvcuRUoYWveTpRcv5pVa6feDpdUVXp,LOM,2.00,0.01,0.000037457,53395.06,0.000093642,0.000187283,0.000374566,,
15-04-2024 06:03:12,3QSfMQSASQ6T36xvcuRUoYWveTpRcv5pVa6feDpdUVXp,LOM,2.00,0.01,0.000038123,52461.49,0.000095308,0.000190616,0.000381232,,
15-04-2024 06:05:23,BFL4zCrGtGG9Qp6dFdznx3TdbZT4zBD4p9Fftpbssc8w,PPB,2.00,0.01,0.000103023,19413.17,0.000257557,0.000515114,0.001030228,,
15-04-2024 06:05:28,3QSfMQSASQ6T36xvcuRUoYWveTpRcv5pVa6feDpdUVXp,LOM,2.00,0.01,0.000038628,51775.54,0.000096571,0.000193141,0.000386283,,
15-04-2024 06:10:04,3QSfMQSASQ6T36xvcuRUoYWveTpRcv5pVa6feDpdUVXp,LOM,2.00,0.01,0.000038870,51454.03,0.000097174,0.000194348,0.000388696,,
15-04-2024 06:14:43,3QSfMQSASQ6T36xvcuRUoYWveTpRcv5pVa6feDpdUVXp,LOM,2.00,0.01,0.000041378,48334.32,0.000103446,0.000206892,0.000413785,,
15-04-2024 06:26:37,5zYxj5uSYWxvCx7mrU1NbDbxDzpFtWrpZ922bFCPr4zW,shromp,2.00,0.01,0.000087079,22967.68,0.000217697,0.000435394,0.000870789,,
15-04-2024 06:27:00,APnUsTJZNkxBaZXTzAqFoY1hLtkJhZCPDBEMtoLEEeiM,OIL,2.00,0.01,0.000029687,67368.65,0.000074218,0.000148437,0.000296874,,
15-04-2024 06:31:34,DFTbp7ErNEKUuQFv8dQu8aRSXjzmijYxbZ19rvwJwPgw,MWIF,2.00,0.01,0.000048976,40836.28,0.000122440,0.000244880,0.000489761,,
15-04-2024 06:34:04,F8LvhqLXkcXCztkGGLaRMcU33pVdEoNFn8GUHrZNEqYP,OF,2.00,0.01,0.000048862,40931.69,0.000122155,0.000244309,0.000488619,,
15-04-2024 07:06:26,29xLbDnCAekGCtubqT4XxqQh9kYcsfxaF8SJEkButJhU,Kitty,2.00,0.01,0.000013937,143506.41,0.000034842,0.000069683,0.000139367,,
15-04-2024 07:06:36,pz8KjM9AHRu8MvjEbxHjZ6RwxQjTgxvTtRsaQtCUyQf,FUX,2.00,0.01,0.000027275,73326.91,0.000068188,0.000136376,0.000272751,,
15-04-2024 07:18:41,BrL6Rshw17njdx4ZE8BCLNro4r8CqZopXMzyVJ73mjyg,SKOTCH,2.00,0.01,0.000094821,21092.46,0.000237052,0.000474103,0.000948206,,
15-04-2024 07:39:17,Hs2FTaTRoGZnSDhJ1Apcd9zkQdjLBXQsbmBP735SQi4o,wig,2.00,0.01,0.000071149,28109.85,0.000177874,0.000355747,0.000711494,,
15-04-2024 07:42:00,G9BJzTJ95J7tN64yv2Wi2sAKwawF8YKXSHTjsEuDy6cm,MITCH,2.00,0.01,0.000095801,20876.52,0.000239504,0.000479007,0.000958014,,
15-04-2024 08:43:37,6X2iqarif2jVkEPmM6Ue2sqwFrjfhooNURCTLm2AAcLk,PXL,2.00,0.01,0.000059685,33509.37,0.000149212,0.000298424,0.000596848,,
15-04-2024 09:12:10,AGQZdsUrsoxsC66cvyc8KhcNPfSuDk3PzbZYaAvEBeWz,WHYTE,2.00,0.01,0.000015630,127962.40,0.000039074,0.000078148,0.000156296,,
15-04-2024 09:44:05,ETkyH7Jxp15PBcWFgnNJQ4Xg4zUNYdZYSToyEHJwmPqd,$Bombden,2.00,0.01,0.000008870,225490.14,0.000022174,0.000044348,0.000088696,,
15-04-2024 09:46:30,ETkyH7Jxp15PBcWFgnNJQ4Xg4zUNYdZYSToyEHJwmPqd,$Bombden,2.00,0.01,0.000008777,227860.81,0.000021943,0.000043886,0.000087773,,
15-04-2024 10:01:19,6y56NYaUtKtjT5LKrVvZ3rsLnKyQ96phU3ckSARUkNax,puten,2.00,0.01,0.008829670,226.51,0.022074174,0.044148348,0.088296696,,
15-04-2024 10:20:52,EhrS5zE4zsvDiRhw3joJkEi8MmAagHfr3udxtdxU6N9m,BODENOMICS,2.00,0.01,0.016933201,118.11,0.042333002,0.084666005,0.169332010,,
15-04-2024 10:30:37,Hk1fv8zca6xgWqsHv8M8SFD4brjAEEQtXiZEEzWZdvDX,$CATA,3.00,0.02,0.000014836,202214.91,0.000037089,0.000074179,0.000148357,,
15-04-2024 11:58:20,FS5sF7une4vuxF2d7bZ7rZFFomULQE3msQ54TFP5tQKd,FEWAWI,3.00,0.02,0.000083850,35778.08,0.000209626,0.000419251,0.000838502,,
15-04-2024 12:11:52,2pAFnY2Sp6d3kPCm684LuMf7CHakpCo2TQsNa4iXxjPQ,LAMBOW,3.00,0.02,0.000015303,196044.77,0.000038257,0.000076513,0.000153026,,
15-04-2024 12:38:52,4e2S9fKiRvGus13mjbVpsCX3VDasvmV3McLhDDCUKTMg,TATE,3.00,0.02,0.000039713,75542.01,0.000099283,0.000198565,0.000397130,,
15-04-2024 12:46:12,6wKXehAkufQRXabJjxLTVEVKLTXSv2cAjQkRZgqtgvXi,dena,3.00,0.02,0.000046482,64541.21,0.000116205,0.000232410,0.000464819,,
15-04-2024 12:51:03,FVjTwEMb7DsaUajuiiQVKB38FS25PhkCiaiGPF5RnZbc,BIDUMP,3.00,0.02,0.000009489,316150.17,0.000023723,0.000047446,0.000094892,,
15-04-2024 13:02:45,8Yz9oZ6bhMEqJSn5jw7o1hXQcJ14p8RMpYq1n4yBdDCH,KABOSU,3.00,0.02,0.000789299,3800.84,0.001973248,0.003946496,0.007892991,,
15-04-2024 13:03:32,2hJHbc9TTkMNcioH1Rs2HKMuYcFGrbx7bEx5ewy8MQaq,STRIKE,3.00,0.02,0.000213260,14067.35,0.000533150,0.001066299,0.002132598,,
15-04-2024 13:09:21,4e2S9fKiRvGus13mjbVpsCX3VDasvmV3McLhDDCUKTMg,TATE,3.00,0.02,0.000043862,68396.06,0.000109655,0.000219311,0.000438622,,
15-04-2024 13:12:00,4e2S9fKiRvGus13mjbVpsCX3VDasvmV3McLhDDCUKTMg,TATE,3.00,0.02,0.000044192,67885.35,0.000110480,0.000220961,0.000441922,,
15-04-2024 13:14:14,4e2S9fKiRvGus13mjbVpsCX3VDasvmV3McLhDDCUKTMg,TATE,3.00,0.02,0.000044418,67540.46,0.000111045,0.000222089,0.000444178,,
15-04-2024 13:16:33,4e2S9fKiRvGus13mjbVpsCX3VDasvmV3McLhDDCUKTMg,TATE,3.00,0.02,0.000045506,65924.82,0.000113766,0.000227532,0.000455064,,
15-04-2024 13:21:27,8TkW3qJckBmg87JxUVjRuEWkhVJqFJ5LgsWai2uCUgMR,SHITOSHI,3.00,0.02,0.005853079,512.55,0.014632698,0.029265395,0.058530791,,
15-04-2024 13:57:39,F8LvhqLXkcXCztkGGLaRMcU33pVdEoNFn8GUHrZNEqYP,OF,3.00,0.02,0.000035569,84343.53,0.000088922,0.000177844,0.000355688,,
15-04-2024 14:25:24,521eNYHCkyZ9rqFeCGMYYWabF6yVyRfcfjTDDKXBya8f,TERRA,3.00,0.02,0.008578545,349.71,0.021446363,0.042892726,0.085785451,,
15-04-2024 18:02:09,So11111111111111111111111111111111111111112,,149.00,0.00,465.275076793,0.32,1163.187691982,2326.375383963,4652.750767926,,
15-04-2024 18:22:29,So11111111111111111111111111111111111111112,,10.00,0.00,137.223263388,0.07,343.058158471,686.116316942,1372.232633885,,
15-04-2024 18:27:22,So11111111111111111111111111111111111111112,,5.00,0.00,137.423620982,0.04,343.559052455,687.118104911,1374.236209821,,
15-04-2024 18:29:16,So11111111111111111111111111111111111111112,,50.00,0.00,136.764928411,0.37,341.912321027,683.824642055,1367.649284110,,
15-04-2024 19:46:43,APnUsTJZNkxBaZXTzAqFoY1hLtkJhZCPDBEMtoLEEeiM,OIL,3.00,0.02,0.000085071,35264.76,0.000144620,0.000199916,0.000391326,,
