buy_date,sell_date,address,symbol,entryPrice,exitPrice,usd_spent,sol_spent,usd_received,sol_received,result_sol,result_usd
2024-04-08T07:23:50.915Z,10-04-2024 06:21:33,HqpzYVHbZaAioFJUiB3PTzmLrb69JzE9p6BJPecrFg2D,BTCAT,1e-09,3.7917837695714193e-10,2.0,0.0111,1.1769548911606758,0.006907223,-0.004192777000000001,-0.8230451088393242
2024-04-08T08:21:45.541Z,2024-04-09 10:57:16,CsP3CBf6EUGKpVjSNSwsr3v2h4ikrTxpV8G2euPhzcbF,AshBoden,3.5228e-05,1.3099677000599428e-05,2.0,0.0111,0.7437042486334118,0.00427896,-0.0068210400000000004,-1.2562957513665882
2024-04-08T08:27:57.812Z,2024-04-09 02:36:21,4MKuAnScYHpGJqfC74ogHSjbcK26M6RBXCYBS2AEcdYg,$PEPETARD,5.608e-06,1.263467922096271e-06,2.0,0.0111,0.4506209446342023,0.002584995,-0.008515005,-1.5493790553657978
2024-04-08T08:37:15.520Z,2024-04-08 09:03:06,AZSkuvZvhw9AtFLLW2hWeRTbLy1PGdBFgx5mpXQg9cJT,COW,3.917e-06,3.522535292324369e-06,2.0,0.0111,1.7987532303332128,0.010045168,-0.0010548320000000003,-0.20124676966678723
2024-04-08T08:59:29.695Z,2024-04-09 02:43:22,EYJtBjaEhA6vKuAw8mBXaxgDY1e48ZDmknznKFZuhLXt,$HOSTCAT,6.319e-05,2.957497570574458e-05,2.0,0.0112,0.9360596636458444,0.005379468,-0.005820532,-1.0639403363541557
2024-04-08T11:42:43.935Z,2024-04-08 17:04:40,FomN1crdYumnYJHajh1r6uCKRfnuTCFtvwueiF7jcjdC,MEOW,5.3902e-05,0.0001922901526129906,2.0,0.011,4.994386746044675,0.028060406,0.017060406,2.9943867460446754
2024-04-08T11:42:43.935Z,10-04-2024 20:54:40,FomN1crdYumnYJHajh1r6uCKRfnuTCFtvwueiF7jcjdC,MEOW,5.3902e-05,1.919724862404459e-05,2.0,0.011,0.1837992376160286,0.001073696,-0.009926303999999999,-1.8162007623839713
2024-04-08T11:50:24.719Z,2024-04-08 17:04:40,FomN1crdYumnYJHajh1r6uCKRfnuTCFtvwueiF7jcjdC,MEOW,5.6263e-05,0.0001922901526129906,2.0,0.011,4.994386746044675,0.028060406,0.017060406,2.9943867460446754
2024-04-08T11:50:24.719Z,10-04-2024 20:54:40,FomN1crdYumnYJHajh1r6uCKRfnuTCFtvwueiF7jcjdC,MEOW,5.6263e-05,1.919724862404459e-05,2.0,0.011,0.1837992376160286,0.001073696,-0.009926303999999999,-1.8162007623839713
2024-04-08T12:13:34.283Z,10-04-2024 22:54:12,6eWSt4TLkSrkZdtjKTwFUbAmZcFfVXUCy7w7Ztskuztc,$LETHAL,3.2803e-05,1.3351073550352606e-05,2.0,0.0111,0.8140181736293506,0.004683143,-0.006416857000000001,-1.1859818263706494
2024-04-08T12:21:20.442Z,10-04-2024 18:41:43,7Qnuo3894Dt5jxaAaGVGnMPdHPGyc6HrnjdUdCP1NM23,TFD,3.7769e-05,1.3154625093548512e-05,2.0,0.0111,0.6965807447058588,0.004121074,-0.006978926000000001,-1.3034192552941413
2024-04-08T12:29:24.162Z,2024-04-09 06:37:47,4GCJwmLfuk1F6s5Z6TxeLoBYQocaDh9yNLFxPokDHV7r,VSCN,8.2016e-05,3.39677853979944e-05,2.0,0.0111,0.828324504261983,0.0047357,-0.006364300000000001,-1.1716754957380169
2024-04-08T12:31:14.913Z,11-04-2024 08:03:04,6WrJFnajEVqfJWJjqBrpSCtenVhWEv39ZkNs91N6bYA8,CCAT,6.0186e-05,0.00016947360003616397,2.0,0.0111,5.631708213157003,0.032251342,0.021151342000000004,3.631708213157003
2024-04-08T15:28:39.130Z,11-04-2024 20:19:19,13v9WK3r2JPgop4Rucp2mDiBMkPjZC3XSW3GnzWrvtst,Buu,0.002363148,0.007384162461805703,2.0,0.0112,4.374599367247552,0.025024589,0.013824589,2.3745993672475523
2024-04-08T20:17:48.930Z,2024-04-10 01:16:18,8BqhogRNYYKVdMMr1MCx5v8JdLJsbUhH872Str9DkTAZ,york,9.3471e-05,3.779786791091059e-05,2.0,0.0114,0.8087619012773692,0.004883981,-0.0065160190000000005,-1.1912380987226308
2024-04-08T21:18:38.986Z,10-04-2024 06:02:54,AJqfoVvgJ7r6x9vRzJDB224T5yNJu1DndGyXoMz9vCWS,$CARLOS,7.4239e-05,0.0002988736538260612,2.0,0.0114,8.051693679057555,0.047100539,0.035700538999999996,6.051693679057555
2024-04-08T21:19:43.051Z,2024-04-09 08:52:54,2pamTyk5ikyd9ZsxwCqiXnfGYomnArbLF593wFaQ3J6z,BOE,8.4807e-05,2.6057069515584324e-05,2.0,0.0114,0.614505232519334,0.003508371,-0.007891629,-1.3854947674806661
2024-04-08T23:09:37.603Z,2024-04-09 02:32:50,pAtqKs3vce1CgYa6jhHchmS4dtehzrGJFQF3PKx6Yur,MEME,1.43e-06,3.678632133049492e-07,1.0,0.0057,0.2572775757384744,0.001477294,-0.004222706,-0.7427224242615256
2024-04-08T23:26:09.345Z,2024-04-09 05:33:11,9SiKU8vnRiBYQSBff84K5zwG7habzwYVzn7KrtgCzNfg,PEDRO,3.5427e-05,0.0001496649571670652,1.0,0.0057,2.957232881963185,0.016970025,0.011270025,1.957232881963185
2024-04-08T23:26:09.345Z,10-04-2024 19:31:53,9SiKU8vnRiBYQSBff84K5zwG7habzwYVzn7KrtgCzNfg,PEDRO,3.5427e-05,0.0007984824227405605,1.0,0.0057,3.9924121137028026,0.023533604,0.017833604,2.9924121137028026
2024-04-09T01:18:48.387Z,10-04-2024 20:51:58,6UtqbpB4QocTUZktKFn35qEiSiuhvxqmwso8YZwZcXBJ,CATG,6.8331e-05,2.7450692693175205e-05,3.0,0.0171,1.2051922478753672,0.007035771,-0.010064229000000001,-1.7948077521246328
2024-04-09T01:42:00.063Z,2024-04-09 05:33:11,9SiKU8vnRiBYQSBff84K5zwG7habzwYVzn7KrtgCzNfg,PEDRO,5.1264e-05,0.0001496649571670652,2.0,0.0114,2.957232881963185,0.016970025,0.005570024999999999,0.957232881963185
2024-04-09T01:42:00.063Z,10-04-2024 19:31:53,9SiKU8vnRiBYQSBff84K5zwG7habzwYVzn7KrtgCzNfg,PEDRO,5.1264e-05,0.0007984824227405605,2.0,0.0114,3.9924121137028026,0.023533604,0.012133604,1.9924121137028026
2024-04-09T01:49:58.838Z,2024-04-09 05:33:11,9SiKU8vnRiBYQSBff84K5zwG7habzwYVzn7KrtgCzNfg,PEDRO,6.9919e-05,0.0001496649571670652,2.0,0.0114,2.957232881963185,0.016970025,0.005570024999999999,0.957232881963185
2024-04-09T01:49:58.838Z,10-04-2024 19:31:53,9SiKU8vnRiBYQSBff84K5zwG7habzwYVzn7KrtgCzNfg,PEDRO,6.9919e-05,0.0007984824227405605,2.0,0.0114,3.9924121137028026,0.023533604,0.012133604,1.9924121137028026
2024-04-09T02:14:33.614Z,2024-04-09 03:47:40,2xhiipmqiRjZNHHry6uk8aJncnqjWdBifv5g1SJGhQSk,TRUMPT,3.0417e-05,1.4072646634692074e-05,1.5,0.0086,0.6939885934243568,0.004072403,-0.004527597,-0.8060114065756432
2024-04-09T03:29:47.084Z,2024-04-09 08:45:35,AYxrfFpQgXxXw7YzJib3AFi8vVHWWva5Ldoj2JjAZmcB,hebo,4.6017e-05,0.00022087642421990937,1.0,0.0059,3.3598904409563,0.019183817,0.013283817,2.3598904409563
2024-04-09T03:36:01.828Z,2024-04-09 17:32:33,BUjqesUrfsXVAzihgemhb7EroWBkV74kUGtMJ3DzWWk9,MOFF,3.8407e-05,0.00016325959599516367,1.5,0.0088,4.46333123856834,0.026009159,0.017209159,2.9633312385683404
2024-04-09T05:35:42.905Z,2024-04-09 08:21:39,3wprhhMbf2qsVLTvq22dBtYiJmzPA8evRYUcbWQfq5hj,‏‎,7.4615e-05,0.0003429962981456543,2.0,0.0115,6.435622392292005,0.036872851,0.025372851,4.435622392292005
2024-04-09T05:35:42.905Z,11-04-2024 20:37:46,3wprhhMbf2qsVLTvq22dBtYiJmzPA8evRYUcbWQfq5hj,‏‎,7.4615e-05,3.281973591799088e-05,2.0,0.0115,0.263912141169366,0.001509387,-0.009990612999999999,-1.736087858830634
2024-04-09T06:31:26.986Z,11-04-2024 09:30:09,4fPYNqMEahehGk8fTRLuCpM7Xmpupi8vhJCNBvCKENvX,MILEDY,0.000624656,0.00029246596403088523,2.0,0.0114,0.9364071621981715,0.005393957,-0.006006043000000001,-1.0635928378018285
2024-04-09T06:32:41.839Z,2024-04-09 10:20:05,7toVautueJmLxDk24Btd588p1gzY1yzXMzvdGfjXAsx1,100M,0.000126278,5.0181808544430674e-05,2.0,0.0114,0.7947838115564073,0.00456559,-0.006834410000000001,-1.2052161884435928
2024-04-09T08:24:40.426Z,11-04-2024 12:05:23,47psVap1QaXYYEPhFn7pZuvR8m9GQaX8wDodZuY3fWL7,BOC,1.003e-05,1.5200085779796833e-05,3.0,0.0172,5.0054125043439885,0.02925943,0.01205943,2.0054125043439885
2024-04-09T10:47:59.657Z,11-04-2024 00:14:25,A9pvkr5bDG2orUSAd6ujNwBri3UvdaTChRLRzpm3VnnP,JEETO,3.4159e-05,9.45457937925562e-05,2.0,0.0115,4.942171605724112,0.028722833,0.017222833,2.942171605724112
2024-04-09T10:52:17.973Z,11-04-2024 00:14:25,A9pvkr5bDG2orUSAd6ujNwBri3UvdaTChRLRzpm3VnnP,JEETO,3.909e-05,9.45457937925562e-05,2.0,0.0115,4.942171605724112,0.028722833,0.017222833,2.942171605724112
2024-04-09T10:56:33.496Z,11-04-2024 00:14:25,A9pvkr5bDG2orUSAd6ujNwBri3UvdaTChRLRzpm3VnnP,JEETO,3.8261e-05,9.45457937925562e-05,2.0,0.0115,4.942171605724112,0.028722833,0.017222833,2.942171605724112
2024-04-09T13:29:08.466Z,11-04-2024 12:05:23,47psVap1QaXYYEPhFn7pZuvR8m9GQaX8wDodZuY3fWL7,BOC,6.073e-06,1.5200085779796833e-05,2.0,0.0117,5.0054125043439885,0.02925943,0.01755943,3.0054125043439885
2024-04-09T22:09:29.474Z,11-04-2024 15:53:30,4neSyzJmcSWQF58DKHdo7FNzJDDKSgaaQqrzuSXS5U6g,BROKIE,7.9838e-05,0.0002326841156651013,2.0,0.0117,5.828881095139187,0.033844524,0.022144524,3.828881095139187
2024-04-09T23:31:38.182Z,11-04-2024 08:18:32,BERtvCv6q5GnRz75C6uTVjLhDVFB8VBCgt3V8L21L7LB,ECLPS,3.4196e-05,7.899656452410308e-05,2.0,0.0118,4.620165493950066,0.026383278,0.014583278,2.620165493950066
2024-04-10T00:07:11.661Z,2024-04-10 01:39:32,8doS8nzmgVZEaACxALkbK5fZtw4UuoRp4Yt8NEaXfDMb,$WAFFLES ,5.472e-05,0.00042064407413010583,2.0,0.0118,10.761757992544627,0.065606961,0.05380696100000001,8.761757992544627
