"date_time","address","token_amount_sold","sol_received","profit_in_usd"
"2024-04-05T12:51:39.659Z","59uj77cKG6o5gwK7uYhQbz6LPS57S2TFUNc8srkGsuVw",43.5357258,,0.00555969832605845
"2024-04-05T12:51:47.401Z","GnZbjppY7VNmVu4wNhuXPQyH6DQVoZEq2y4tNpzN3k7W",5090.496436,,0.05017335298549847
"2024-04-05T12:51:50.435Z","E5YMnPXEx6ZWhVoM8KRsPNS4hu9hiSPnDPUPw5fFmyri",31418.229542604,,0.08714127222906427
"2024-04-05T12:51:55.411Z","A3BAoDujAXUDZj4F8TwuDAeEcS448d4pUXQ823s7bdig",171050.477716491,,0.07743562790964473
"2024-04-05T12:52:01.050Z","2AGhpsnK3Re2dWVPVwiL795FTqFbAvoXvwztm26wNM2t",4661.816638,,0.010463647003305283
"2024-04-05T12:52:06.480Z","6o5UjMi2Pa51uD6QTcMzCRzgucJD9oG2LQs5aygAFqgP",25086.982927543,,0.0773997056190881
"2024-04-05T12:52:13.019Z","9UZTVMnny78uPQooVbtekrmbBVFNCb3zsrRPYw8SvAxV",7024.886240685,,0.06855676580436335
"2024-04-05T12:52:16.956Z","NYX8fSzsDh1ddDzRLYfLrAXFWWMMBYYQPXZtXR5putw",2724.34407,,0.025614807704643413
"2024-04-05T12:52:33.516Z","D1ndXMazENBURFEivBh3bGyFNBuJorxNb5o5D3AXZTFn",34345.831140727,,0.04569247663665685
"2024-04-05T12:52:38.446Z","DdFD53h3dfQCMWdNGp6eXp8DVtoCmd2CMCEEU775T6tr",108.824171,,0.06903937654434267
"2024-04-05T12:52:44.148Z","GJ6WML2thTkj4zNSCwSQ8ZvtK4nNGCqZyvdVTYdD1gB7",121848.883583397,,0.0741425292028751
"2024-04-05T12:52:49.275Z","37nQ5eaQsJSPWw6JAdsCSqxFQJmc1Pa4mQzQeiEmLyNt",1675.909828414,,0.06701067090223667
"2024-04-05T12:52:54.545Z","GxQwNcww5rBuzwvPqCLEw3YtAB1ibdr4Ci3Yohokv3JB",13196.626236128,,0.023551730417492225
"2024-04-05T12:53:00.874Z","DogsXoKZ9yr3coqUUT6AmqWVNYywT16uRoL9cJ5sviwW",26678.825008,,0.12315315524435559
"2024-04-05T12:53:10.868Z","FZ4sqpKXSXMJPED8hVik2tZbm8NhnFRzRuTYCyUYVzi8",1801.166019,,0.01296490777078667
"2024-04-05T12:53:16.350Z","5iMLfvrKrkG4uRQbwaYvixUyDdAQv57sPw1uqDHZAUYa",33365.164983579,,0.06565852626299681
"2024-04-05T12:53:31.612Z","AMf5SpSfoNkR3w7EDdkSrd4HcU9hG7ZFf9GJ9ERssBor",38663.591150708,,0.07540660796136325
"2024-04-05T12:53:37.299Z","2BnU5n8GhkgWrNBosQ2BWL7jxvgv6ypE4Ev3pJhoG2K6",87593.20549,,0.11529613123309994
"2024-04-05T12:53:47.027Z","33chzPspABnU2s9HtqnmuaitZHRptxm78aJSycwnccB3",2309.826514971,,0.062180951544682915
"2024-04-05T12:53:58.388Z","9KrJTXyHYfupdKpHVLPvdkcf4oihyrkxfuJrq9Lp33yZ",43500.81647845,,0.042505548828577835
"2024-04-05T12:54:04.114Z","Am7QkZuK89J2AAZ6YrvMm13ktjvLTfTy1RpyZKWUCU8Y",42195.114931554,,0.10031216935015883
"2024-04-05T13:25:44.117Z","7DhCbphYN5JdLzKbE3cgydKR1uEcWip7gNVcCG4ZfUNy",54686.98391979,,0.08715355613832378
"2024-04-05T13:26:09.749Z","Fq1TPkjC5qY9zij2tMirj8VGRDEp4dyBtAKoHui82s1T",51681.789724822,,0.1619653359806732
"2024-04-05T13:26:12.401Z","HvdMAzUypWCYdWiKH2hu9utVxygf6Xfe3F2VhM3Fuh1X",3357.109528592,,0.11577792693765093
"2024-04-05T13:26:36.990Z","AG6eNQAroYwom6p8QWsTSydikKrDUSyMmrQjHRfXF2eh",144498.978901433,,0.18114049309616925
"2024-04-05T13:26:42.707Z","7DhCbphYN5JdLzKbE3cgydKR1uEcWip7gNVcCG4ZfUNy",54686.98391979,,0.08715355613832378
"2024-04-05T13:26:48.454Z","F5azbpDtejDeG8HdYP2D4kUZjB1kcUeRJRRn2srRYfDs",62060.373657,,0.040177726620183235
"2024-04-05T13:26:54.567Z","Fq1TPkjC5qY9zij2tMirj8VGRDEp4dyBtAKoHui82s1T",51681.789724822,,0.1619653359806732
"2024-04-05T13:27:00.584Z","HvdMAzUypWCYdWiKH2hu9utVxygf6Xfe3F2VhM3Fuh1X",3357.109528592,,0.11577792693765093
"2024-04-05T13:27:06.964Z","4JY9tPfnJU9fUtEbhVEghbfbwDG5qwPKEYmYtyxA2vkP",598.846555224,,0.00038817314683549473
"2024-04-05T13:27:12.787Z","4f76dmS2BjvzE31X2PQRAmnMrzE6LGjM4ypb5rVwQAEi",58497.39771226,,0.19828254737159534
"2024-04-05T13:27:19.506Z","BK6yB2UHxCQfK5KGhpi6z8VEpZ7YY72csBLVtJLptvEs",1352.878832685,,0.16858206729690223
"2024-04-05T13:27:24.948Z","aMYwbHHWFJWCRQofBwTVyY9tjjEr29ZyGwaYCNfRY5g",27378.221208,,0.15386726603975762
"2024-04-05T13:27:30.515Z","3448Ax67poypKesN8cVZE4Pm8v1ZDHf76tPpB4ePpk11",2312.591306527,,0.002309713870035242
"2024-04-05T13:27:36.801Z","A3BAoDujAXUDZj4F8TwuDAeEcS448d4pUXQ823s7bdig",171050.477716491,,0.07743562790964473
"2024-04-05T13:27:42.543Z","2AGhpsnK3Re2dWVPVwiL795FTqFbAvoXvwztm26wNM2t",4661.816638,,0.010463647003305283
"2024-04-05T13:27:48.823Z","9UZTVMnny78uPQooVbtekrmbBVFNCb3zsrRPYw8SvAxV",7024.886240685,,0.06855676580436335
"2024-04-05T13:27:54.490Z","DdFD53h3dfQCMWdNGp6eXp8DVtoCmd2CMCEEU775T6tr",108.824171,,0.06903937654434267
"2024-04-05T13:28:00.674Z","GJ6WML2thTkj4zNSCwSQ8ZvtK4nNGCqZyvdVTYdD1gB7",121848.883583397,,0.0741425292028751
"2024-04-05T13:28:08.874Z","37nQ5eaQsJSPWw6JAdsCSqxFQJmc1Pa4mQzQeiEmLyNt",1675.909828414,,0.06572730110937446
"2024-04-05T13:28:13.195Z","GxQwNcww5rBuzwvPqCLEw3YtAB1ibdr4Ci3Yohokv3JB",13196.626236128,,0.023551730417492225
"2024-04-05T13:28:19.726Z","DogsXoKZ9yr3coqUUT6AmqWVNYywT16uRoL9cJ5sviwW",26678.825008,,0.12315315524435559
"2024-04-05T13:28:24.748Z","5iMLfvrKrkG4uRQbwaYvixUyDdAQv57sPw1uqDHZAUYa",33365.164983579,,0.06565852626299681
"2024-04-05T13:28:30.969Z","J6Qdkb6a7EVjDq3qbBEVNHwMWHqhT1j65bc12jz2h8sf",119721.024907838,,0.1697477635803928
"2024-04-05T13:28:36.630Z","Am7QkZuK89J2AAZ6YrvMm13ktjvLTfTy1RpyZKWUCU8Y",42195.114931554,,0.10031216935015883
"2024-04-05T13:35:00.865Z","EJcPRUTv3cpcavNpzzVcPbziTQX4pEKGSgRazq1fSUCs",797.822354,,1.3296291664156081
"2024-04-05T13:35:06.519Z","Hdg1QnEyYeByBiH3YTumKvMM1MbQPyH3wiryGF7o94tn",122915.993299,,0.5653836729815637
"2024-04-05T13:35:15.329Z","ELiFuznR6bzAgbadjsWKqd1rf9BTzyAZ8MoxMA5Lw1yo",24301.514935,,0.3913844656620959
"2024-04-05T13:35:18.376Z","JCATBhTZ6fnsTAPMFcnSe4XPBfarryBC6Ma8X9AM2T7c",27899.13109,,0.22572592539021044
"2024-04-05T13:35:25.903Z","BrKeyH3oQ2a2p16NtwasrqJHinm5h87zvT3dHjKvkbGq",551619.704343838,,1.3678162488372803
"2024-04-05T13:35:30.927Z","6d31xArkEZnMh172y931QVKv4yc7uED1CpS6AnRTyS2H",393599.004096241,,0.41981304130154834
"2024-04-05T13:35:37.365Z","CozshVto67nZ4o7rzHYsG7HJx6SHAMTsm9dyXKsqJVXd",120019.310857603,,0.2504946864759939
"2024-04-05T13:35:44.860Z","D6nU7DL1BuCBTafhCUZKqJZiRabHydWRPQDCcoDQ4Sic",2370.686227,,0.33652556897408453
"2024-04-05T13:35:48.339Z","4f76dmS2BjvzE31X2PQRAmnMrzE6LGjM4ypb5rVwQAEi",58497.39771226,,0.19828254737159534
"2024-04-05T13:35:55.168Z","BK6yB2UHxCQfK5KGhpi6z8VEpZ7YY72csBLVtJLptvEs",1352.878832685,,0.16858206729690223
"2024-04-05T13:36:00.573Z","CtjCDgCeFJ5bC7QrLciNc4iehBDQ4AXev6jLwxhjA44s",15311.73247763,,0.22034833761577893
"2024-04-05T13:36:06.709Z","9GETZPG42akPfAJwCa6FC8NwQcYxQBRtwhYG8cdVbHZ9",149758.556619952,,0.23183135229801152
"2024-04-05T13:36:12.557Z","3NGvWpETYw4yVQTJMAV8sVpVdRj85TNufBQJoGikpdQt",210075.703700451,,1.9579357766889456
"2024-04-05T13:36:18.536Z","Hiqq4Kba2dawtgCtoysXKirk1KgBMSiT71FtMq76Aht",6838.458498,,0.21787493342936615
"2024-04-05T13:36:24.873Z","EZPCfFjmA7uRmYgJvmtJUonmdN46ZUDhtJv6VDjGcmiY",73229.691849249,,0.27798866730282257
"2024-04-05T13:36:30.258Z","2AGhpsnK3Re2dWVPVwiL795FTqFbAvoXvwztm26wNM2t",4661.816638,,0.010463647003305283
"2024-04-05T13:36:36.525Z","9Zhvjcce3kHbYQGojybM9GbtE76rvoMJM36egCcmPs2s",1857.108302509,,0.23764418130409873
"2024-04-05T13:36:42.317Z","ErE2Wkr7Siy5mY7nrjbe3fGdh7zK67afdV9pR6WEYT4i",82180.192639782,,0.22605525532705217
"2024-04-05T13:36:47.604Z","27ZcxBcd4AXf1Cecpx65wpNRfsSUmfjfFZSAVhM3gVju",305704,,0.4264950898474143
"2024-04-05T13:36:55.068Z","BGRW5qxa9uD7ELLmVHcLZyqg3nV7dFdbEDTZxijhEH5o",45105.627900734,,0.39191667779488093
"2024-04-05T13:37:02.445Z","HESs64RB7dDeJKWZfwxLsxm4C6Fy9knwcwkvgtZgAJdp",206583.298432392,,0.4127384457253951
"2024-04-05T13:37:06.856Z","6BkQDr2MRu53ALt9YZ5ecDQToLh2uQCDJTQ2sFBAkbrj",34181.081210795,,0.5172281914891108
